Extension,Result,Assumption,AppName,AppPath,DdeExec,SysFileAssoc,WinFileAssoc,HKCU_SwCls,HKLU_has,User_Choice,User_ChoiceExec,User_ChoiceToast,User_CntProgids,User_ProgidOne,User_ProgidOneExec,User_ProgidOneToast,User_ProgIdsValid,User_ProgIdsValid2,User_CntList,User_ValidList,Root_Default,Root_DefaultExec,Root_DefaultToast,Root_CntProgids,Root_ProgidsValid,Root_ProgidOne,Root_ProgidOneExec,Root_ProgidOneToast,Root_CountList,Root_ListIsValid,Root_PersistentHandler,Root_ContentType,Root_PerceivedType
.sol,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},,
.solitairetheme8,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,yes,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,,,
.sor,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{eec97550-47a9-11cf-b952-00aa0051fe20},,
.spc,,exec3,Crypto Shell Extensions,"C:\Windows\system32\rundll32.exe cryptext.dll,CryptExtOpenPKCS7 %1",,,,,False,,False,False,0,,False,False,True,False,,True,SPCFile,True,False,0,True,,False,False,0,True,,application/x-pkcs7-certificates,
.sql,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},,text
.sr2,,exec4,Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2023.10030.27002.0_x64__8wekyb3d8bbwe?,,yes:noshell,yes:2,yes,True,AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,False,False,0,,False,False,True,False,0,True,,False,False,2,True,,False,False,0,True,,image/SR2,image
.srf,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",yes:noshell,yes:appx9rkaq77s0jzh1tyccadx9ghba15r6t3h,yes,True,,False,False,0,,False,False,True,False,devenv.exe,False,,False,False,2,False,,False,False,0,True,{eec97550-47a9-11cf-b952-00aa0051fe20},text/plain,text
.srw,,exec4,Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2023.10030.27002.0_x64__8wekyb3d8bbwe?,,yes:noshell,yes:2,yes,True,AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,False,False,0,,False,False,True,False,0,True,,False,False,2,True,,False,False,0,True,,image/SRW,image
.sr_,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},,
.sst,exec,exec3,Crypto Shell Extensions,"C:\Windows\system32\rundll32.exe cryptext.dll,CryptExtOpenSTR %1",,,,,True,,False,False,1,CertificateStoreFile,True,True,True,False,0,True,CertificateStoreFile,True,True,0,True,,False,False,0,True,,application/vnd.ms-pki.certstore,
.stl,,exec4,Paint 3D,,,yes:noshell,yes:2,yes,True,AppXvhc4p7vz4b485xfp46hhk3fq3grkdgjg,False,True,0,,False,False,True,False,Microsoft.MSPaint_8wekyb3d8bbwe!Microsoft.MSPaint,False,,False,False,2,True,,False,False,0,True,,,
.stm,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{eec97550-47a9-11cf-b952-00aa0051fe20},,
.stvproj,,exec3,SvcTraceViewer.exe,"""C:\Program Files (x86)\Microsoft SDKs\Windows\v10.0A\bin\NETFX 4.8 Tools\SvcTraceViewer.exe"" ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,VisualStudio.StvProj.10,True,False,0,True,,False,False,0,True,,,
.suo,,openwith2,,,,,,,True,,False,False,1,VisualStudio.Launcher.suo,False,False,False,False,0,True,VisualStudio.Launcher.suo,False,False,0,True,,False,False,0,True,,,
.svc,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.svc.f12b09fd,True,False,0,True,,application/xml,
.svclog,,exec3,SvcTraceViewer.exe,"""C:\Program Files (x86)\Microsoft SDKs\Windows\v10.0A\bin\NETFX 4.8 Tools\SvcTraceViewer.exe"" ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,VisualStudio.SvcLog.10,True,False,0,True,,False,False,0,True,,,
.svg,,exec3,Microsoft Edge,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --single-argument %1",,,yes:appxde74bfzw9j31bzhcvsrxsyjnhhbq66cs,yes,True,MSEdgeHTM,True,True,1,svgfile,True,True,True,False,0,True,svgfile,True,True,3,True,,False,False,0,True,,image/svg+xml,
.sym,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},,
.symlink,,openwith2,,,,,,,False,,False,False,0,,False,False,True,False,,True,.symlink,False,False,0,True,,False,False,0,True,,,
.sys,,openwith2,,,,yes:noshell,,,True,,False,False,1,sysfile,False,False,False,False,,True,sysfile,False,False,0,True,,False,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},,system
.sy_,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},,
.tab,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},,
.tar,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},application/x-tar,compressed
.targets,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.targets.f12b09fd,True,False,0,True,,application/xml,
.tdl,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},,
.testrunconfig,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.testrunconfig.f12b09fd,True,False,0,True,,application/xml,
.testsettings,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.testsettings.f12b09fd,True,False,0,True,,application/xml,
.text,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,yes:noshell,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,,,text
.tgz,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},application/x-compressed,compressed
.theme,,exec3,Personalization CPL,"C:\Windows\system32\rundll32.exe C:\Windows\system32\themecpl.dll,OpenThemeAction %1",,,,,False,,False,False,0,,False,False,True,False,,True,themefile,True,False,0,True,,False,False,0,True,,,
.themepack,,exec3,Personalization CPL,"C:\Windows\system32\rundll32.exe C:\Windows\system32\themecpl.dll,OpenThemeAction %1",,,,,False,,False,False,0,,False,False,True,False,,True,themepackfile,True,False,0,True,,False,False,0,True,,,
.thumb,exec,exec4,Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2023.10030.27002.0_x64__8wekyb3d8bbwe?,,,yes:appx43hnxtbyyps62jhe9sqpdzxn1790zetc,yes,True,,False,False,0,,False,False,True,False,Microsoft.Windows.Photos_8wekyb3d8bbwe!App,False,,False,False,1,True,AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,False,True,0,True,,,
.tif,exec,exec3,Windows Photo Viewer,"C:\Windows\System32\rundll32.exe ""C:\Program Files\Windows Photo Viewer\PhotoViewer.dll"", ImageView_Fullscreen %1",,yes:shell,yes:3,yes,True,PhotoViewer.FileAssoc.Tiff,True,True,1,TIFImage.Document,True,True,True,False,DllHost.exe,False,TIFImage.Document,True,True,4,True,,False,False,0,True,{58F2E3BB-72BD-46df-B134-1B50628668FB},image/tiff,image
.tiff,exec,exec3,Windows Photo Viewer,"C:\Windows\System32\rundll32.exe ""C:\Program Files\Windows Photo Viewer\PhotoViewer.dll"", ImageView_Fullscreen %1",,yes:shell,yes:3,yes,True,PhotoViewer.FileAssoc.Tiff,True,True,1,TIFImage.Document,True,True,True,False,DllHost.exe,False,TIFImage.Document,True,True,4,True,,False,False,0,True,{58F2E3BB-72BD-46df-B134-1B50628668FB},image/tiff,image
.tlb,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},,
.tlh,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.tlh.f12b09fd,True,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},text/plain,text
.tli,recommended,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,True,,False,False,0,,False,False,True,False,devenv.exe,False,,False,False,1,True,VisualStudio.tli.f12b09fd,True,True,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},text/plain,text
.tod,,exec4,Movies & TV,C:\Windows\system32\wmp.dll?,,yes:noshell,yes:appx6eg8h5sxqq90pv53845wmnbewywdqq5h,yes,True,AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,False,True,0,,False,False,True,False,0,True,,False,False,1,True,AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,False,True,0,True,,video/mpeg,video
.trg,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},,
.trx,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.trx.f12b09fd,True,False,0,True,,application/xml,
.ts,,exec4,Movies & TV,C:\Windows\system32\wmp.dll?,,yes:shell,yes:appx6eg8h5sxqq90pv53845wmnbewywdqq5h,yes,True,AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,False,True,1,WMP11.AssocFile.TTS,True,False,False,False,Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo,False,WMP11.AssocFile.TTS,True,False,2,False,,False,False,0,True,,video/vnd.dlna.mpeg-tts,video
.tsp,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},,
.tsv,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,,,text
.tt,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.tt.f12b09fd,True,False,0,True,,text/plain,text
.ttc,exec,exec3,Windows Font Viewer,C:\Windows\System32\fontview.exe %1,,yes:noshell,,,True,,False,False,1,ttcfile,False,True,True,False,{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\fontview.exe,False,ttcfile,False,True,0,True,,False,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},,
.ttf,exec,exec3,Windows Font Viewer,C:\Windows\System32\fontview.exe %1,,yes:noshell,,,True,,False,False,1,ttffile,False,True,True,False,{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\fontview.exe,False,ttffile,False,True,0,True,,False,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},,
.tts,,exec4,Movies & TV,C:\Windows\system32\wmp.dll?,,yes:shell,yes:appx6eg8h5sxqq90pv53845wmnbewywdqq5h,yes,True,AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,False,True,1,WMP11.AssocFile.TTS,True,False,False,False,0,True,WMP11.AssocFile.TTS,True,False,2,False,,False,False,0,True,,video/vnd.dlna.mpeg-tts,video
.txt,exec,exec3,Notepad,C:\Windows\system32\NOTEPAD.EXE %1,,yes:noshell,,,True,txtfile,True,True,1,txtfile,True,True,True,False,NOTEPAD.EXE,False,txtfile,True,True,0,True,,False,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},text/plain,text
.udf,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},,
.UDL,,exec3,OLE DB Core Services,"Rundll32.exe ""C:\Program Files\Common Files\System\OLE DB\oledb32.dll"",OpenDSLFile %1",,,,,False,,False,False,0,,False,False,True,False,,True,MSDASC,True,False,0,True,,False,False,0,True,,,
.udt,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},,
.uitest,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.uitest.f12b09fd,True,False,0,True,,application/xml,
.URL,,exec3,Internet Browser,"""C:\Windows\System32\rundll32.exe"" ""C:\Windows\System32\ieframe.dll"",OpenURL %l",,,,,True,IE.AssocFile.URL,True,False,1,InternetShortcut,True,False,False,False,0,True,InternetShortcut,True,False,1,False,InternetShortcut,True,False,0,True,{8CD34779-9F10-4f9b-ADFB-B3FAEABDAB5A},,
.user,openwith,openwith2,,C:\Windows\System32\mshtml.dll?,,,,,False,,False,False,0,,False,False,True,False,,True,VisualStudio.user.f12b09fd,False,False,0,True,,False,False,0,True,{7E9D8D44-6926-426F-AA2B-217A819A5CCE},text/plain,
.usr,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},,
.uvu,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,yes:noshell,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,,video/vnd.dece.mp4,video
.vb,exec,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,True,,False,False,0,,False,False,True,False,devenv.exe,False,,False,False,1,True,VisualStudio.vb.f12b09fd,True,True,0,True,,text/plain,text
.VBE,,exec3,Microsoft ® Windows Based Script Host,"""C:\Windows\System32\WScript.exe"" ""%1"" %*",,,,,False,,False,False,0,,False,False,True,False,,True,VBEFile,True,False,0,True,,False,False,0,True,,,
.vbhtml,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.vbhtml.f12b09fd,True,False,0,True,,,
.vbproj,,exec3,Microsoft Visual Studio Version Selector,"""C:\Program Files (x86)\Common Files\Microsoft Shared\MSEnv\VSLauncher.exe"" ""%1""",,,,,True,,False,False,1,VisualStudio.Launcher.vbproj.15.0,True,True,True,False,VSLauncher.exe,False,VisualStudio.Launcher.vbproj.15.0,True,True,2,False,,False,False,0,True,{7E9D8D44-6926-426F-AA2B-217A819A5CCE},application/xml,
.vbs,,exec3,Microsoft ® Windows Based Script Host,"""C:\Windows\System32\WScript.exe"" ""%1"" %*",,,,,False,,False,False,0,,False,False,True,False,,True,VBSFile,True,False,0,True,,False,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},,
.vbx,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},,
.vcf,,exec4,People,C:\Program Files\WindowsApps\Microsoft.People_10.2202.30.0_x64__8wekyb3d8bbwe?,,,yes:appxpb1vntage8kvnwpyg40aqz34j851h4p1,yes,True,,False,False,0,,False,False,True,False,Microsoft.People_8wekyb3d8bbwe!x4c7a3b7dy2188y46d4ya362y19ac5a5805e5x,False,,False,False,1,True,AppXpb1vntage8kvnwpyg40aqz34j851h4p1,False,True,0,True,,text/x-vcard,
.vcproj,recommended,exec3,Microsoft Visual Studio Version Selector,"""C:\Program Files (x86)\Common Files\Microsoft Shared\MSEnv\VSLauncher.exe"" ""%1""",,,,,True,,False,False,0,,False,False,True,False,0,True,,False,False,2,False,,False,False,0,True,{7E9D8D44-6926-426F-AA2B-217A819A5CCE},Application/xml,
.vcxitems,,exec3,Microsoft Visual Studio Version Selector,"""C:\Program Files (x86)\Common Files\Microsoft Shared\MSEnv\VSLauncher.exe"" ""%1""",,,,,True,,False,False,0,,False,False,True,False,0,True,,False,False,2,False,,False,False,0,True,,Application/xml,
.vcxproj,,exec3,Microsoft Visual Studio Version Selector,"""C:\Program Files (x86)\Common Files\Microsoft Shared\MSEnv\VSLauncher.exe"" ""%1""",,,,,True,,False,False,0,,False,False,True,False,VSLauncher.exe,False,,False,False,2,False,,False,False,0,True,,Application/xml,
.vhd,,exec3,Windows Explorer,C:\Windows\Explorer.exe,,,,,False,,False,False,0,,False,False,True,False,,True,Windows.VhdFile,False,False,0,True,,False,False,0,True,,,
.vhdpmem,,openwith2,,,,,,,False,,False,False,0,,False,False,True,False,,True,Windows.VhdPmemFile,False,False,0,True,,False,False,0,True,,,
.vhdx,exec,exec3,Windows Explorer,C:\Windows\Explorer.exe,,,,,True,,False,False,1,Windows.VhdFile,False,False,False,False,Microsoft.AutoGenerated.{3B6E7DF3-19A3-70DB-96F6-86E65A17E61C},False,Windows.VhdFile,False,False,0,True,,False,False,0,True,,,
.viw,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},,
.vob,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,yes:noshell,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,,,video
.vsct,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.vsct.f12b09fd,True,False,0,True,,text/xml,text
.vsglog,,exec3,Visual Studio 2022 Graphics Analyzer,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\vsga.exe"" /dde","Open(""%1"")",,,,True,,False,False,0,,False,False,True,False,vsga.exe,False,,False,False,1,True,VsGraphics.vsglog.f12b09fd,True,True,0,True,,,
.vsh,recommended,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,True,,False,False,0,,False,False,True,False,devenv.exe,False,,False,False,1,True,VisualStudio.vsh.f12b09fd,True,True,0,True,,text/plain,text
.vshader,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.vshader.f12b09fd,True,False,0,True,,text/plain,text
.vsix,,exec3,Microsoft Visual Studio Version Selector,"""C:\Program Files (x86)\Common Files\Microsoft Shared\MSEnv\VSLauncher.exe"" ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,VisualStudio.Launcher.vsix,True,False,1,False,VisualStudio.Launcher.vsix,True,False,0,True,,application/vsix,
.vsixlangpack,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.vsixlangpack.f12b09fd,True,False,0,True,,text/xml,text
.vsixmanifest,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,True,,False,False,0,,False,False,True,False,devenv.exe,False,,False,False,1,True,VisualStudio.vsixmanifest.f12b09fd,True,True,0,True,,text/xml,text
.vsmdi,exec,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,True,,False,False,0,,False,False,True,False,devenv.exe,False,,False,False,1,True,VisualStudio.vsmdi.f12b09fd,True,True,0,True,,application/xml,
.vsp,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.vsp.f12b09fd,True,False,0,True,,,
.vsprops,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.vsprops.f12b09fd,True,False,0,True,,Application/xml,
.vsps,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.vsps.f12b09fd,True,False,0,True,,,
.vspscc,,openwith2,,,,,,,False,,False,False,0,,False,False,True,False,,True,VisualStudio.vspscc.f12b09fd,False,False,0,True,,False,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},,
.vsscc,,openwith2,,,,,,,False,,False,False,0,,False,False,True,False,,True,VisualStudio.vsscc.f12b09fd,False,False,0,True,,False,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},,
.vssettings,openwith,openwith2,,C:\Windows\System32\msxml3.dll?,,,,,True,,False,False,1,VisualStudio.vssettings.f12b09fd,False,False,False,False,0,True,VisualStudio.vssettings.f12b09fd,False,False,0,True,,False,False,0,True,,text/xml,
.vssscc,,openwith2,,,,,,,False,,False,False,0,,False,False,True,False,,True,VisualStudio.vssscc.f12b09fd,False,False,0,True,,False,False,0,True,{5e941d80-bf96-11cd-b579-08002b30bfeb},,
.vstemplate,,exec3,Microsoft Visual Studio 2022,"""C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe"" /dde","Open(""%1"")",,,,False,,False,False,0,,False,False,True,False,,True,,False,False,1,False,VisualStudio.vstemplate.f12b09fd,True,False,0,True,,text/xml,text
.vsz,,openwith2,,,,,,,False,,False,False,0,,False,False,True,False,,True,VisualStudio.vsz.f12b09fd,False,False,0,True,,False,False,0,True,,,
.vxd,,openwith2,,,,,,,False,,False,False,0,,False,False,True,False,,True,vxdfile,False,False,0,True,,False,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},,system
.wab,,exec3,Windows Contacts,"""C:\Program Files\Windows Mail\wab.exe"" /Import ""%1""",,,,,False,,False,False,0,,False,False,True,False,,True,wab_auto_file,True,False,0,True,,False,False,0,True,,,
.wav,,exec4,Groove Music,C:\Windows\system32\wmp.dll?,,yes:noshell,yes:appxqj98qxeaynz6dv4459ayz6bnqxbyaqcs,yes,True,AppXqj98qxeaynz6dv4459ayz6bnqxbyaqcs,False,True,1,WMP11.AssocFile.WAV,True,True,True,False,Microsoft.ZuneMusic_8wekyb3d8bbwe!Microsoft.ZuneMusic,False,WMP11.AssocFile.WAV,True,True,2,True,,False,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},audio/wav,audio
.wax,,exec3,Windows Media Player,"""C:\Program Files (x86)\Windows Media Player\wmplayer.exe"" /Play ""%L""",,,,,True,,False,False,1,WMP11.AssocFile.WAX,True,False,False,False,,True,WMP11.AssocFile.WAX,True,False,1,False,WMP11.AssocFile.WAX,True,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},audio/x-ms-wax,audio
.wbcat,,exec3,Microsoft® Windows Backup,C:\Windows\system32\sdclt.exe /restorepage,,,,,False,,False,False,0,,False,False,True,False,,True,wbcatfile,True,False,0,True,,False,False,0,True,,,
.wcx,,exec3,Extensible Wizards Host Process,"""C:\Windows\System32\xwizard.exe"" RunWizard /u {7940acf8-60ba-4213-a7c3-f3b400ee266d} /z%1",,,,,False,,False,False,0,,False,False,True,False,,True,wcxfile,True,False,0,True,,False,False,0,True,,,
.wdp,exec,exec4,Photos,C:\Windows\System32\mshtml.dll?,,yes:shell,yes:2,yes,True,AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,False,True,1,wdpfile,False,True,True,False,Microsoft.Windows.Photos_8wekyb3d8bbwe!App,False,wdpfile,False,True,3,True,,False,False,0,True,{098f2470-bae0-11cd-b579-08002b30bfeb},image/vnd.ms-photo,image
.weba,,openwith1,Pick an app,"C:\Windows\system32\OpenWith.exe ""%1""",,yes:noshell,,,False,,False,False,0,,False,False,True,False,,True,,False,False,0,True,,False,False,0,True,,audio/webm,audio
.webm,,exec4,Movies & TV,C:\Program Files\WindowsApps\Microsoft.ZuneVideo_10.22091.10041.0_x64__8wekyb3d8bbwe?,,yes:noshell,yes:appx6eg8h5sxqq90pv53845wmnbewywdqq5h,yes,True,AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,False,True,0,,False,False,True,False,0,True,,False,False,1,True,AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,False,True,0,True,,video/webm,video
.webp,exec,exec3,Microsoft Edge,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --single-argument %1",,yes:shell,,,True,,False,False,0,,False,False,True,False,msedge.exe,False,,False,False,1,True,MSEdgeHTM,True,True,0,True,,,image
